origin,destination,distance,duration,elevation_change
UW-04,CBD-05,4.736711133,34.4166666667,17.516204834
UW-04,CD-01,4.497483298,31.5833333333,17.5590896606
UW-04,SLU-20,3.677894949,25.3,17.6201286316
UW-04,CBD-04,4.335305467,31.6833333333,17.6263122559
UW-04,SLU-21,3.28083888,19.0333333333,18.062828064
UW-06,BT-01,5.562513192,35.7333333333,18.1324653625
UW-06,BT-03,5.911102323,37.2333333333,18.1435699463
UW-06,BT-04,5.564998676,34.2666666667,18.2204561234
UW-06,BT-05,6.187612418,39.7666666667,18.3963012695
UW-06,CBD-13,4.625485724,33.0,18.4119644165
UW-06,CBD-03,4.721798229,33.7333333333,18.4881792068
UW-06,CBD-07,4.985880904,38.15,18.56483078
UW-06,SLU-16,4.429753859,31.2833333333,18.8390007019
UW-06,CBD-06,4.969725258,34.85,18.8460941315
UW-06,CH-01,3.817082053,28.7666666667,19.0582237244
UW-06,CH-02,3.427482436,25.6833333333,19.2144441605
UW-06,CH-03,3.539950587,26.45,19.2707443237
UW-06,CH-05,3.2311292,25.5333333333,19.278459549
UW-06,CH-06,3.801547778,28.15,19.3223495483
UW-06,CH-07,3.531251393,27.0,19.406129837
UW-06,CH-08,3.948812705,28.1166666667,19.4971847534
UW-06,CH-09,3.932657059,28.4666666667,19.635597229
UW-06,CH-12,4.185555056,29.6666666667,19.7031097412
UW-06,CH-15,3.426239694,26.75,19.9704637527
UW-06,DPD-01,5.193418818,29.2833333333,20.0306978226
UW-06,DPD-03,2.236314229,12.65,20.2792510986
UW-06,EL-01,3.226779603,18.4166666667,20.5590057373
UW-06,EL-03,2.630884814,15.25,20.7599563599
UW-06,EL-05,1.321656117,8.43333333333,20.8283138275
UW-06,FH-01,4.573911931,33.4,20.8623657227
UW-06,FH-04,4.452123215,31.7666666667,21.0567455292
UW-06,ID-04,5.632106744,37.35,21.1321258545
UW-06,PS-05,5.528337787,40.8,21.2253112793
UW-06,PS-04,5.445074073,39.6166666667,21.3716077805
UW-06,SLU-01,3.807761488,24.9666666667,21.3758850098
UW-06,SLU-02,4.511774831,26.0166666667,21.3830566406
UW-06,SLU-04,3.737546565,22.3833333333,21.4329223633
UW-06,SLU-07,5.637077712,32.5833333333,21.4891109467
UW-06,SLU-15,4.327849015,28.8,21.5392770767
UW-06,SLU-17,5.220759142,26.9333333333,21.6981430054
UW-06,SLU-18,5.240021643,32.2333333333,21.706817627
UW-06,SLU-19,5.476763994,33.6333333333,21.7199640274
UW-06,UD-01,1.282509744,5.6,21.780705452
UW-06,UD-02,0.687236326,4.66666666667,22.0104217529
UW-06,UD-04,0.653060921,3.58333333333,22.1021270752
UW-06,UD-07,1.005378278,6.75,22.166642189
UW-06,UW-01,0.411347602,3.03333333333,22.2090950012
UW-06,UW-02,0.608322209,5.41666666667,22.295296669
UW-06,UW-04,0.439309297,2.6,22.3344497681
UW-06,CBD-05,5.13873817,36.7666666667,22.4000740051
UW-06,CD-01,4.938035337,33.5666666667,22.5783214569
UW-06,SLU-20,4.080543357,27.6666666667,22.5828323364
UW-06,CBD-04,4.916908723,35.1333333333,22.7557182312
UW-06,SLU-21,3.683487288,21.3833333333,22.8082580566
UW-07,BT-01,5.732768846,37.6166666667,22.8582992554
UW-07,BT-03,6.081979348,39.1166666667,22.9226617813
UW-07,BT-04,5.735875701,36.15,22.9550018311
UW-07,BT-05,6.358489443,41.65,22.9753189087
UW-07,CBD-13,6.562920502,42.1666666667,23.0278167725
UW-07,CBD-03,6.042832975,40.1833333333,23.0835380554
UW-07,CBD-07,5.178505914,40.1333333333,23.1903848648
UW-07,SLU-16,4.622378869,33.2666666667,23.2706451416
UW-07,CBD-06,6.906538665,44.0166666667,23.4474906921
UW-07,CH-01,4.009707063,30.75,23.4568252563
UW-07,CH-02,3.620728817,27.6666666667,23.5159034729
UW-07,CH-03,3.732575597,28.4333333333,23.7513504028
UW-07,CH-05,3.42375421,27.5166666667,24.1055383682
UW-07,CH-06,3.994172788,30.1333333333,24.1235198975
UW-07,CH-07,3.723876403,28.9833333333,24.5755653381
UW-07,CH-08,4.142059086,30.1,24.6119384766
UW-07,CH-09,4.12590344,30.45,24.6443977356
UW-07,CH-12,4.378180066,31.65,24.6605987549
UW-07,CH-15,3.618864704,28.7333333333,24.7329034805
UW-07,DPD-01,5.363674472,31.1666666667,24.9031543732
UW-07,DPD-03,2.10023398,12.6166666667,25.0805511475
UW-07,EL-01,3.620728817,21.7,25.141292572
UW-07,EL-03,3.024834028,18.5333333333,25.2997741699
UW-07,EL-05,1.716226702,11.7166666667,25.300151825
UW-07,FH-01,4.766536941,35.3833333333,25.4464483261
UW-07,FH-04,4.644748225,33.75,25.455994606
UW-07,ID-04,5.824731754,39.3333333333,25.4972724915
UW-07,PS-05,5.720962797,42.7666666667,25.5305194855
UW-07,PS-04,5.637699083,41.6,25.5394134521
UW-07,SLU-01,4.201710702,28.2333333333,25.650138855
UW-07,SLU-02,4.682651856,27.9,25.7816581726
UW-07,SLU-04,5.51156077,32.5833333333,25.9275169373
UW-07,SLU-07,5.807954737,34.4666666667,25.9512062073
UW-07,SLU-15,5.814789818,37.05,26.0737380981
UW-07,SLU-17,5.391014796,28.8166666667,26.0738134384
UW-07,SLU-18,5.410898668,34.1166666667,26.0759468079
UW-07,SLU-19,5.647641019,35.5166666667,26.2120141983
UW-07,UD-01,1.146429495,5.58333333333,26.3637676239
UW-07,UD-02,1.079942798,7.91666666667,26.4090232849
UW-07,UD-04,1.004756907,6.48333333333,26.7273788452
UW-07,UD-07,1.49750411,11.9666666667,26.7884178162
UW-07,UW-01,0.763043588,6.6,26.8040809631
UW-07,UW-02,0.960018195,8.98333333333,26.8305587769
UW-07,UW-04,0.862462948,5.96666666667,26.9503898621
UW-07,UW-06,0.548670593,4.35,26.9881868362
UW-07,CBD-05,7.076172948,45.9333333333,27.1066102982
UW-07,CD-01,5.130660347,35.55,27.2107276917
UW-07,SLU-20,4.474492571,30.95,27.2381515503
UW-07,CBD-04,5.109533733,37.1166666667,27.3827552795
UW-07,SLU-21,5.39971399,30.2666666667,27.3994865417
UW-10,BT-01,5.270468822,35.5666666667,27.4812011719
UW-10,BT-03,5.619679324,37.0666666667,27.5389757156
UW-10,BT-04,5.273575677,34.1,27.5802536011
UW-10,BT-05,5.896189419,39.6,27.6914329529
UW-10,CBD-13,6.100620478,40.1166666667,27.8626298904
UW-10,CBD-03,4.566455479,33.3666666667,28.0222558975
UW-10,CBD-07,4.829916783,37.7833333333,28.0636024475
UW-10,SLU-16,4.273789738,30.9333333333,28.1131153107
UW-10,CBD-06,6.444238641,41.9666666667,28.1303529739
UW-10,CH-01,3.661117932,28.4,28.2949953079
UW-10,CH-02,3.272139686,25.3166666667,28.5377655029
UW-10,CH-03,3.383986466,26.0833333333,28.5744190216
UW-10,CH-05,3.075165079,25.1666666667,28.7984285355
UW-10,CH-06,3.646205028,27.7833333333,28.8198719025
UW-10,CH-07,3.375908643,26.6333333333,29.0610275269
UW-10,CH-08,3.793469955,27.75,29.2168693542
UW-10,CH-09,3.777314309,28.1,29.3631658554
UW-10,CH-12,4.030212306,29.3,29.5960445404
UW-10,CH-15,3.270896944,26.3833333333,29.6728715897
UW-10,DPD-01,4.901374448,29.1166666667,29.6983757019
UW-10,DPD-03,2.782499338,16.65,29.9930419922
UW-10,EL-01,3.130467098,19.4,30.1052370071
UW-10,EL-03,2.534572309,16.2333333333,30.2123565674
UW-10,EL-05,1.225964983,9.41666666667,30.2295455933
UW-10,FH-01,4.418569181,33.0333333333,30.2884521484
UW-10,FH-04,4.296159094,31.4,30.3237667084
UW-10,ID-04,5.476142623,36.9833333333,30.4704875946
UW-10,PS-05,5.372373666,40.4333333333,30.4745483398
UW-10,PS-04,5.289731323,39.25,30.6012115479
UW-10,SLU-01,3.712070354,25.9333333333,30.6440963745
UW-10,SLU-02,4.220351832,25.85,30.7466773987
UW-10,SLU-04,5.049260746,30.5333333333,30.7691574097
UW-10,SLU-07,5.345654713,32.4166666667,30.8674850464
UW-10,SLU-15,5.352489794,35.0,30.9028530121
UW-10,SLU-17,4.928714772,26.7666666667,31.0137815475
UW-10,SLU-18,4.948598644,32.0666666667,31.1413269043
UW-10,SLU-19,5.185340995,33.4666666667,31.2273826599
UW-10,UD-01,1.828694853,9.61666666667,31.2998504639
UW-10,UD-02,0.65243955,6.13333333333,31.348991394
UW-10,UD-04,0.556748416,4.56666666667,31.3688545227
UW-10,UD-07,1.070000862,10.1833333333,31.446146965
UW-10,UW-01,1.115360945,8.61666666667,31.4969711304
UW-10,UW-02,0.856870609,9.56666666667,31.5995521545
UW-10,UW-04,0.443037523,4.21666666667,31.7813568115
UW-10,UW-06,0.787277057,6.11666666667,32.0932388306
UW-10,UW-07,0.957532711,5.83333333333,32.3505592346
UW-10,CBD-05,6.613872924,43.8833333333,32.5519332886
UW-10,CD-01,4.782692587,33.2,32.6475076675
UW-10,SLU-20,3.984852223,28.65,32.9689292908
UW-10,CBD-04,4.761565973,34.7666666667,33.0296707153
UW-10,SLU-21,4.937413966,28.2166666667,33.5103759766
WF-01,BT-01,0.400162924,7.93333333333,33.5234298706
WF-01,BT-03,0.399541553,7.75,33.769317627
WF-01,BT-04,0.853142383,10.6166666667,33.8218040466
WF-01,BT-05,0.60894358,8.0,33.8825454712
WF-01,CBD-13,0.891046014,10.3166666667,34.1696281433
WF-01,CBD-03,1.340918618,14.4,34.4680633545
WF-01,CBD-07,1.633584359,15.15,34.6242837906
WF-01,SLU-16,1.487562174,16.1333333333,34.7189369202
WF-01,CBD-06,1.173148448,10.6833333333,35.3208503723
WF-01,CH-01,2.054873897,21.9666666667,35.3803033829
WF-01,CH-02,2.509096098,26.6166666667,35.571811676
WF-01,CH-03,2.386686011,24.8,35.6480264664
WF-01,CH-05,2.775664257,29.3166666667,35.8009185791
WF-01,CH-06,2.437638433,25.8833333333,36.0344791412
WF-01,CH-07,2.448823111,27.7166666667,36.0468063354
WF-01,CH-08,2.165477935,23.85,36.2174110413
WF-01,CH-09,1.984658974,22.15,36.3736314774
WF-01,CH-12,1.764072269,19.2833333333,36.4591293335
WF-01,CH-15,2.824752566,28.5666666667,37.1086273193
WF-01,DPD-01,1.305500471,11.9166666667,37.1296510696
WF-01,DPD-03,10.70622233,60.0333333333,37.1905450821
WF-01,EL-01,1.792655335,15.5833333333,37.2473526001
WF-01,EL-03,2.624671104,23.1166666667,37.7055778503
WF-01,EL-05,3.64744777,28.5666666667,37.9796524048
WF-01,FH-01,1.842365015,20.8333333333,37.988161087
WF-01,FH-04,2.666302961,24.5666666667,38.2451305389
WF-01,ID-04,1.831801708,15.4333333333,38.3851585388
WF-01,PS-05,1.643526295,12.75,38.53145504
WF-01,PS-04,1.44779443,10.8333333333,38.5955810547
WF-01,SLU-01,1.618050084,16.75,38.8666648865
WF-01,SLU-02,2.008892443,16.4333333333,38.9398927689
WF-01,SLU-04,1.303636358,12.2833333333,39.257232666
WF-01,SLU-07,0.956289969,10.3333333333,39.7375087738
WF-01,SLU-15,1.160099657,13.6166666667,39.7379379272
WF-01,SLU-17,1.603758551,14.5,39.8025283813
WF-01,SLU-18,1.002271423,11.4666666667,39.9607620239
WF-01,SLU-19,1.018427069,10.0166666667,39.988571167
WF-01,UD-01,9.752417845,52.9833333333,40.1101074219
WF-01,UD-02,8.467422617,48.5166666667,40.1345062256
WF-01,UD-04,8.12753268,45.8833333333,40.2571411133
WF-01,UD-07,8.8856053,52.5666666667,40.2719230652
WF-01,UW-01,9.122969022,52.5166666667,40.6160125732
WF-01,UW-02,8.744554083,52.7666666667,40.9710464478
WF-01,UW-04,8.366760515,47.6833333333,41.3189620972
WF-01,UW-06,8.711000049,49.4833333333,41.7639503479
WF-01,UW-07,8.881877074,49.2,41.8316345215
WF-01,UW-10,8.41957705,46.9166666667,42.0800170898
WF-01,CBD-05,1.227829096,9.83333333333,42.2382507324
WF-01,CD-01,2.163613822,20.6,43.1418380737
WF-01,SLU-20,1.442823462,15.3833333333,43.2092285156
WF-01,CBD-04,1.495639997,14.9,43.2485351562
WF-01,SLU-21,1.34837507,12.95,43.7589950562
WF-04,BT-01,1.1184678,11.4166666667,43.9228572845
WF-04,BT-03,1.152021834,10.4333333333,44.0308227539
WF-04,BT-04,1.401812976,13.2333333333,44.0621032715
WF-04,BT-05,1.014698843,9.58333333333,44.1387748718
WF-04,CBD-13,0.763664959,9.66666666667,44.2949953079
WF-04,CBD-03,1.071864975,10.9833333333,44.3103561401
WF-04,CBD-07,0.886696417,9.58333333333,44.3475074768
WF-04,SLU-16,1.218508531,12.7166666667,44.7757320404
WF-04,CBD-06,0.419425425,4.95,44.9111289978
WF-04,CH-01,1.785820254,18.55,45.0510149002
WF-04,CH-02,2.240663826,23.1833333333,45.2003822327
WF-04,CH-03,2.117632368,21.3666666667,45.3187379837
WF-04,CH-05,2.506610614,25.8833333333,46.0364837646
WF-04,CH-06,2.16858479,22.4666666667,46.1335086823
WF-04,CH-07,2.179769468,24.2833333333,46.2161331177
WF-04,CH-08,1.896424292,20.4333333333,46.5424194336
WF-04,CH-09,1.715605331,18.7333333333,46.7619781494
WF-04,CH-12,1.495018626,15.85,46.8612565994
WF-04,CH-15,2.555698923,25.15,46.9863834381
WF-04,DPD-01,2.037475509,16.7333333333,47.1886177063
WF-04,DPD-03,8.663775853,54.5833333333,47.6588726044
WF-04,EL-01,2.258062214,19.3166666667,47.9888534546
WF-04,EL-03,2.853957003,22.35,48.0558700562
WF-04,EL-05,4.004114724,29.7333333333,48.1603012085
WF-04,FH-01,1.088641992,15.0833333333,48.2021665573
WF-04,FH-04,1.919415019,19.0,48.2411575317
WF-04,ID-04,1.084913766,9.86666666667,48.2504386902
WF-04,PS-05,0.896638353,7.18333333333,48.4470787048
WF-04,PS-04,0.700906488,5.25,48.5373764038
WF-04,SLU-01,1.856656548,17.4333333333,49.0131759644
WF-04,SLU-02,2.266140037,19.1666666667,49.1015548706
WF-04,SLU-04,2.035611396,17.15,49.6523284912
WF-04,SLU-07,1.685779523,14.7333333333,50.0640335083
WF-04,SLU-15,1.157614173,11.7333333333,50.2663421631
WF-04,SLU-17,2.335733589,19.3,50.5052032471
WF-04,SLU-18,1.408026686,13.05,50.7245674133
WF-04,SLU-19,1.736110574,13.5,50.7300720215
WF-04,UD-01,7.709971368,47.5333333333,50.9723129272
WF-04,UD-02,6.42497614,43.0666666667,51.2325515747
WF-04,UD-04,6.085086203,40.4166666667,51.328163147
WF-04,UD-07,5.104562765,40.1833333333,51.7863883972
WF-04,UW-01,7.079901174,47.0666666667,52.0271530151
WF-04,UW-02,6.702107606,47.3,52.1833734512
WF-04,UW-04,6.324314038,42.2333333333,52.7951889038
WF-04,UW-06,6.668553572,44.0333333333,52.880027771
WF-04,UW-07,6.839430597,43.75,52.9393930435
WF-04,UW-10,6.377130573,41.45,53.00756073
WF-04,WF-01,0.817102865,4.86666666667,53.020614624
WF-04,CBD-05,0.480941154,4.26666666667,53.0362482071
WF-04,CD-01,1.41672588,15.0166666667,53.207116127
WF-04,SLU-20,1.470785157,14.4166666667,53.3118896484
WF-04,CBD-04,0.741916974,9.16666666667,53.7922677994
WF-04,SLU-21,2.080350108,17.7666666667,53.9637069702
CBD-05,BT-01,1.503096449,14.1666666667,54.0599908829
CBD-05,BT-03,1.194896433,10.1666666667,54.0693817139
CBD-05,BT-04,1.153264576,11.3333333333,54.7496347427
CBD-05,BT-05,1.135866188,10.9666666667,55.134765625
CBD-05,CBD-03,0.823316575,9.08333333333,55.1452026367
CBD-05,CBD-04,0.493368574,7.25,55.1726341248
CD-01,BT-01,2.810461033,20.8666666667,55.230340004
CD-01,BT-03,2.816053372,20.2166666667,55.5472507477
CD-01,BT-04,2.217051728,15.4833333333,55.6025094986
CD-01,BT-05,2.396006576,19.7333333333,55.9442481995
CD-01,CBD-13,2.085321076,15.5333333333,56.0905447006
CD-01,CBD-03,1.351481925,12.9,56.3032836914
CD-01,CBD-07,1.06254441,8.75,56.4001255035
CD-01,CBD-06,1.424182332,12.2666666667,56.4257545471
CD-01,CBD-05,1.468921044,10.6166666667,56.7971229553
CD-01,CBD-04,1.403677089,13.1,56.9434194565
SLU-20,BT-01,1.121574655,8.73333333333,56.9576339722
SLU-20,BT-03,1.127166994,8.08333333333,57.278629303
SLU-20,BT-04,0.491504461,2.65,57.9037895203
SLU-20,BT-05,0.707120198,7.6,58.2503585815
SLU-20,CBD-13,0.544942367,5.33333333333,58.3812561035
SLU-20,CBD-03,0.475970186,4.61666666667,58.7085838318
SLU-20,CBD-07,1.321656117,13.0666666667,59.2351226807
SLU-20,SLU-16,0.256626223,3.56666666667,59.3555374146
SLU-20,CBD-06,0.88856053,7.2,59.4579467773
SLU-20,CH-01,0.824559317,9.4,60.2433662415
SLU-20,CH-02,1.278781518,14.0333333333,60.2969436646
SLU-20,CH-03,1.15575006,12.2333333333,60.9815139771
SLU-20,CH-05,1.544728306,16.7333333333,60.9915771484
SLU-20,CH-06,1.206702482,13.3166666667,61.1784133911
SLU-20,CH-07,1.21788716,15.1333333333,61.4397392273
SLU-20,CH-08,0.934541984,11.2833333333,61.7085351944
SLU-20,CH-09,0.754344394,9.58333333333,62.3469314575
SLU-20,CH-12,0.533136318,6.71666666667,62.5915908813
SLU-20,CH-15,1.593816615,16.0,63.2561798096
SLU-20,DPD-01,0.879239965,4.93333333333,63.3210906982
SLU-20,DPD-03,7.505540309,42.7833333333,63.7227325439
SLU-20,EL-01,0.861220206,5.21666666667,63.7793159485
SLU-20,EL-03,1.46643556,9.68333333333,64.2489395142
SLU-20,EL-05,2.489212226,15.15,64.4144668579
SLU-20,FH-01,0.966231905,11.9333333333,65.3872184753
SLU-20,FH-04,1.403677089,14.1,65.5829849243
SLU-20,ID-04,1.635448472,15.55,66.0623092651
SLU-20,PS-05,1.447173059,12.8666666667,66.2870140076
SLU-20,PS-04,1.344646844,11.9666666667,67.2191390991
SLU-20,SLU-01,0.45981454,3.31666666667,69.3647384644
SLU-20,SLU-02,1.230935951,8.0,69.5230674744
SLU-20,SLU-04,0.595273418,2.91666666667,69.5702362061
SLU-20,SLU-07,0.527543979,2.93333333333,69.8229637146
SLU-20,SLU-15,0.247305658,1.13333333333,69.9502944946
SLU-20,SLU-17,1.039553683,6.26666666667,72.1059570312
SLU-20,SLU-18,0.528786721,2.91666666667,72.2898712158
SLU-20,SLU-19,1.66527428,12.3,72.4500360489
SLU-20,CBD-05,1.058194813,9.11666666667,72.6007919312
SLU-20,CD-01,1.889589211,15.9166666667,73.0590171814
SLU-20,CBD-04,0.657410518,6.38333333333,73.0668640137
CBD-04,BT-01,1.024640779,8.28333333333,73.7805709839
CBD-04,BT-03,1.030233118,7.63333333333,74.7275247574
CBD-04,BT-04,0.674808906,5.43333333333,75.342010498
CBD-04,BT-05,0.610807693,7.16666666667,75.6034469604
CBD-04,CBD-03,0.345482276,3.16666666667,75.7893457413
SLU-21,BT-01,0.972445615,9.75,76.0075683594
SLU-21,BT-03,1.321034746,11.2333333333,76.2418670654
SLU-21,BT-04,0.97555247,7.98333333333,76.5869617462
SLU-21,BT-05,1.597544841,13.7833333333,76.7719650269
SLU-21,CBD-13,1.350239183,12.75,76.983959198
SLU-21,CBD-03,1.282509744,12.0166666667,77.3801460266
SLU-21,CBD-07,2.120117852,21.3166666667,78.3335189819
SLU-21,SLU-16,1.104176267,12.25,79.8058013916
SLU-21,CBD-06,1.687022265,15.45,80.2179031372
SLU-21,CH-01,1.67148799,18.0833333333,80.7120475769
SLU-21,CH-02,2.125710191,22.7333333333,81.5695724487
SLU-21,CH-03,1.667759764,18.4,82.0407791138
SLU-21,CH-05,2.39227835,25.4333333333,82.7115411758
SLU-21,CH-06,2.054252526,22.0,83.2092971802
SLU-21,CH-07,2.065437204,23.8333333333,83.7897720337
SLU-21,CH-08,1.782092028,19.9666666667,84.0161361694
SLU-21,CH-09,1.601273067,18.2666666667,84.2479972839
SLU-21,CH-12,1.380686362,15.4,85.0597915649
SLU-21,CH-15,2.441366659,24.6833333333,85.4426965714
SLU-21,DPD-01,0.144158072,2.6,85.839012146
SLU-21,DPD-03,6.615115666,37.3166666667,86.5309906006
SLU-21,EL-01,0.475348815,3.13333333333,87.0075302124
SLU-21,EL-03,1.102312154,8.31666666667,87.1493797302
SLU-21,EL-05,2.124467449,13.7666666667,87.7822732925
SLU-21,FH-01,1.854171064,19.2,88.5798892975
SLU-21,FH-04,2.251227133,22.8,88.9768867493
SLU-21,ID-04,2.433288836,23.8,90.227104187
SLU-21,PS-05,2.245013423,21.1166666667,90.6853294373
SLU-21,PS-04,2.142487208,20.2333333333,90.9476127625
SLU-21,SLU-01,0.881104078,8.81666666667,92.7585525513
SLU-21,SLU-02,0.356045583,2.31666666667,92.9683227539
SLU-21,SLU-04,0.291422999,4.01666666667,93.8259210587
SLU-21,SLU-07,0.587816966,5.9,94.0253372192
SLU-21,SLU-15,1.054466587,8.88333333333,94.4835624695
SLU-21,SLU-17,0.287073402,2.05,96.7665557861
SLU-21,SLU-18,0.650575437,5.95,97.0619745255
SLU-21,SLU-19,0.887317788,7.65,99.1958847046
SLU-21,CBD-05,1.856035177,17.3666666667,102.994117737
SLU-21,CD-01,2.737139255,24.6,108.250954628
SLU-21,SLU-20,1.092991589,10.4,114.688286781
SLU-21,CBD-04,1.463950076,13.7666666667,118.486519814
